alim_code,alim_name,alim_group,alim_sub_group,alim_sub_sub_group,kcalfor100g,proteinfor100g,carbohydratefor100g,lipidfor100g,sugarfor100g,cholesterolfor100g,saltfor100g
20255,"Échalote, cuite","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,71.6,2.13,13.5,0.5,6.3,,0.03
20257,"Haricots verts, purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,56.3,1.7,4.2,2.9,1.5,,0.36
20258,"Légumes (34 sortes en mélange), purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,57.8,2.19,4.02,2.72,1.81,,0.61
20259,"Brocoli, purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,29.2,2.5,2.75,0.38,1.65,,0.02
20260,"Tomate, coulis, appertisé (purée de tomates miréduite à 11%)","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,49.3,2.05,8.53,0.2,5.5,,0.88
20261,"Carotte, purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,64.2,2.1,8.1,2,4.3,,0.6
20264,"Courgette, purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,57.3,2.8,6.5,1.9,2.3,,0.6
20268,"Tomate, double concentré, appertisé","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,92.8,3.73,17,0.29,16.5,,0.93
20271,"Macédoine de légumes, surgelée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,54.5,3.48,6.8,0.28,3.35,,0.05
20275,"Poivron rouge, appertisé, égoutté","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,31.6,0.91,4.42,0.77,3.64,0,1.14
20278,"Célerirave, purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,26.4,1.37,2.83,0.18,2.11,,0.13
20284,"Petits pois, purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,86,4.8,8,2.8,3,,0.74
20285,"Épinard, purée","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,59.8,3.7,5.2,2.2,1.2,,0.72
20289,"Tomate, pulpe et peau, rôtie/cuite au four","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,26.5,0.88,2.87,0.6,2.87,,0.013
20497,"Légumes pour couscous, cuits","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,25.4,1.53,2.55,0.43,1.1,0,1.06
20499,Légume cuit (aliment moyen),"fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,28.9,1.63,3.78,0.27,2.54,0.01,0.1
58103,"Gombo, fruit, cuit","fruits, légumes, légumineuses et oléagineux",légumes,légumes cuits,22.4,1.87,2.01,0.21,2.01,0,0.02
20180,"Oignon, séché","fruits, légumes, légumineuses et oléagineux",légumes,légumes séchés ou déshydratés,358,8.95,75,0.46,37.4,0,0.05
20189,"Tomate, séchée","fruits, légumes, légumineuses et oléagineux",légumes,légumes séchés ou déshydratés,282,14.2,43.3,2.99,37.6,0,0.62
20211,"Champignon, lentin comestible ou shiitaké, séché","fruits, légumes, légumineuses et oléagineux",légumes,légumes séchés ou déshydratés,316,9.58,63.9,0.99,2.21,0,0.03
20256,"Tomate, séchée, à l'huile","fruits, légumes, légumineuses et oléagineux",légumes,légumes séchés ou déshydratés,187,4.27,13.4,11.7,6.5,0,2.21
4000,"Tapioca ou Perles du Japon, cru","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,354,0.19,87.8,0.02,3.35,0,0
4002,"Pomme de terre, sans peau, cuite au four","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,91.9,1.95,20.1,0.1,1.7,0,0
4003,"Pomme de terre, bouillie/cuite à l'eau","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,80.5,1.8,16.7,0.34,0.86,0,0.05
4004,"Chips de pommes de terre, standard","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,545,5.67,51.1,34.3,1.59,0.7,1.65
4008,"Pomme de terre, sans peau, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,76.6,2.16,15.2,0.18,0.73,0,0.02
4011,"Pomme de terre, appertisée, égouttée","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,59.9,1.47,11.7,0.34,0.65,0,0.15
4013,"Pomme de terre noisette, surgelée, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,181,2.76,24.9,7.22,0.74,,0.93
4014,"Pomme de terre vapeur, sous vide","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,73.6,1.7,15.4,0.2,0.4,,0.24
4015,"Pomme de terre, sautée/poêlée","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,126,2.33,20.1,3.45,0.76,,0.03
4016,"Pomme de terre, flocons déshydratés, au lait ou à la crème","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,371,10.6,69.4,3.97,4.67,2,0.2
4017,"Pomme de terre, purée à base de flocons, reconstituée avec lait entier, matière grasse","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,97.9,1.92,10.2,5.18,1.68,6.67,0.56
4018,"Pomme de terre, purée, avec lait et beurre, non salée","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,88.9,1.89,14.2,2.4,1.41,6.5,0.11
4019,"Pomme de terre, purée à base de flocons, reconstituée avec lait demiécrémé et eau, non salée","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,67.3,2.63,12.1,0.53,2.2,1.52,0.09
4020,"Pomme de terre dauphine, surgelée, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,285,4.62,25.6,17.7,1.96,,1.17
4021,"Pomme de terre dauphine, surgelée, cuite","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,302,4.5,30.2,17.7,3.5,51.7,1.32
4022,"Pomme de terre, flocons déshydratés, nature","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,361,8.04,76.1,0.46,2.35,0,0.55
4023,"Pomme de terre nouvelle, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,76.4,1.88,15.9,0.3,0.2,0,0.06
4025,"Potatoes ou Wedges ou Quartiers de pommes de terre épicés, surgelées, cuites","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,140,2.5,19.8,5.11,0.38,0.7,0.67
4026,"Pomme de terre, rôtie/cuite au four","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,89.4,2.5,18.5,0.13,1.18,0,0.03
4027,"Pomme de terre rissolée, surgelée, cuite","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,138,2.5,22,4,0.2,,0.09
4028,"Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,76.1,1.81,15.7,0.5,0.2,,0.01
4029,"Pomme de terre primeur, sans peau, bouillie/cuite à l'eau","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,71.6,1.84,14.9,0.1,,,
4030,"Frites de pommes de terre, surgelées, rôties/cuites au four","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,213,3.75,32.6,6.6,0.4,0.7,0.39
4032,"Frites de pommes de terre, surgelées, cuites en friteuse","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,265,3.28,34.5,11.9,0.69,0,0.07
4034,"Pomme de terre duchesse, surgelée, cuite","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,218,3.44,29.5,8.5,0.4,2.87,0.99
4035,"Pomme de terre noisette, surgelée, cuite","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,191,2.81,28.5,6.6,0.2,0.7,0.87
4036,Pomme de terre sautée/poêlée à la graisse de canard,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,213,2.54,21.9,12.1,1.59,,0.67
4037,"Chips de pommes de terre, à l'ancienne","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,570,5.62,49.8,37.6,1.38,0.72,1.78
4038,"Chips de pommes de terre et assimilés, allégées en matière grasse","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,463,6.58,62.1,19.8,2.49,1.01,1.22
4039,Rostis ou Galette de pomme de terre,"fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,183,2.13,21,9.47,0.68,15,1.04
4042,"Pomme de terre duchesse, surgelée, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,178,2.8,23.2,7.72,0.73,,0.93
4043,"Pomme de terre rissolée, surgelée, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,135,2.32,20.9,4.2,0.42,,0.17
4044,"Frites de pommes de terre, surgelées, pour cuisson rôtie/ au four","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,154,2.41,23.4,5.09,0.35,,0.28
4045,"Frites de pommes de terre, surgelées, pour cuisson microondes","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,254,3.5,34,10.8,0.23,,0.27
4046,"Frites de pommes de terre, surgelées, pour cuisson en friteuse","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,244,3.12,29.1,12.1,0.48,,0.12
4047,"Pomme de terre, purée (aliment moyen)","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,84.7,2.15,12.2,2.7,1.76,4.9,0.25
4048,"Pomme de terre, cuite (aliment moyen)","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,90.8,1.97,17.7,0.9,0.75,,0.02
4101,"Patate douce, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,86.3,1.51,18.3,0.15,5.64,0,0.1
4102,"Patate douce, cuite","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,62.8,1.69,12.2,0.15,6.11,0,0.08
4103,"Patate douce, purée, cuisinée à la crème","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,79.8,1.1,12.1,2,7.5,,0.56
20050,"Topinambour, cuit","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,81.9,1.8,16,0.7,9.6,0,0.09
20196,"Topinambour, cru","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,60.7,1.94,11.5,0.31,9.6,0,0.01
53101,"Banane plantain, cuite","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,125,0.79,28.9,0.18,14,0,0.01
53200,"Taro, tubercule, cru","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,107,1.5,22.8,0.2,0.4,0,0.03
53201,"Taro, tubercule, cuit","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,131,0.52,29.5,0.11,0.49,0,0.04
53502,"Igname, épluchée, crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,111,1.53,23.8,0.17,0.5,0,0.02
53503,"Igname, épluchée, bouillie/cuite à l'eau","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,109,1.49,23.6,0.14,0.49,0,0.02
54031,"Manioc, racine crue","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,157,1.31,36.3,0.29,1.7,0,0.04
54034,"Manioc, racine cuite","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,132,0.69,32,0.04,,,
54500,"Fruit à pain, cru","fruits, légumes, légumineuses et oléagineux",pommes de terre et autres tubercules,,105,1.07,22.2,0.23,11,0,0.01
20500,"Fève, cuite","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,78.6,6.01,10.4,0.45,1.82,0,0.06
20502,"Haricot blanc, cuit","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,106,6.75,10.3,1.1,0.26,0,0.02
20503,"Haricot rouge, cuit","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,115,9.63,12.1,0.6,0.5,0,0.02
20505,"Lentille, cuite","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,103,8.6,12.2,0.38,1.8,0,0.01
20506,"Pois cassé, cuit","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,128,8.46,16.3,1.49,3.85,0,0.01
20507,"Pois chiche, cuit","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,147,8.31,17.7,3,0.3,,0.03
20508,"Haricot flageolet, appertisé, égouttés","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,92.9,6.1,12.2,0.79,0.2,0,0.73
20510,"Lentille, cuisinée, appertisée, égouttée","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,85.9,6.28,11.8,0.64,0.42,0,0.59
20511,"Haricot blanc, appertisé, égoutté","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,87.3,6.57,10.9,0.4,0.52,0,0.69
20513,"Haricot flageolet, cuit","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,106,6.75,10.3,1.1,0.26,,0.02
20524,"Haricot rouge, appertisé, égoutté","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,108,8.31,13,0.97,1,0,0.68
20531,"Haricot mungo, cuit","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,95.7,7.54,11.9,0.55,2.01,0,0.02
20532,"Pois chiche, appertisé, égoutté","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,122,6.74,15,2.68,0.5,0,0.54
20540,"Haricot flageolet, vert, cuit","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,129,5.63,15.8,1.1,0.5,0.7,0.07
20542,"Fève, pelée, surgelée, cuite à l'eau","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,71.9,6.4,9,0.5,0.2,,0.02
20543,"Fève, surgelée, cuite à l'eau","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,65.9,5.6,7.4,0.5,1,,0.02
20587,"Lentille verte, cuite","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,124,10.1,15.2,0.58,0.19,,0.02
20588,"Lentille blonde, cuite","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,122,9.7,16.3,0.7,0.4,,0.13
20589,"Lentille corail, cuite","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,123,10.6,15,0.5,0.26,,0.13
20700,"Légume sec, cuit (aliment moyen)","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses cuites,103,8.02,11.7,0.6,1.38,0,0.01
20517,"Fève à écosser, fraîche","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses fraîches,61.5,6.76,4.2,0.67,0.37,0,0.09
20521,"Lentille, germée","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses fraîches,123,8.86,19,0.58,,0,0.03
20534,"Lupin, graine crue","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses fraîches,356,36.2,21.5,9.74,,0,0.04
20536,"Fève, fraîche, surgelée","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses fraîches,70.9,7.5,7.95,0.22,2.15,0.83,0.02
20537,"Haricot flageolet, surgelé","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses fraîches,100,9.32,12,0.7,0.4,,0.78
20541,"Fève, pelée, surgelée, crue","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses fraîches,135,14.9,14.9,0.3,2,,0.04
20501,"Haricot blanc, sec","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,302,19.1,43.9,1.78,1.92,0,0.03
20504,"Lentille, sèche","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,332,25.4,50.6,1.34,1.25,0,0.21
20515,"Pois cassé, sec","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,344,22.8,52,1.44,2.75,0,0.05
20516,"Pois chiche, sec","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,351,20.5,47.5,5.85,6.5,0,0.08
20518,"Fève, sèche","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,301,26.1,33.3,1.53,5.7,0,0.03
20525,"Haricot rouge, sec","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,314,22.5,46.1,1.06,2.1,0,0.03
20530,"Haricot mungo, sec","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,334,24.5,47.6,1.42,,0,0.07
20535,"Lentille corail, sèche","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,328,27.7,44.9,0.8,1.29,0,0.13
20539,"Haricot flageolet, vert, sec","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,315,19.1,42.1,2.6,,0.7,0.02
20585,"Lentille verte, sèche","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,327,25.1,44.5,1.8,1.1,,0.13
20586,"Lentille blonde, sèche","fruits, légumes, légumineuses et oléagineux",légumineuses,légumineuses sèches,339,26.1,48.3,1.9,1.4,,0.13
13000,"Abricot, dénoyauté, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,42.6,1.01,7.14,0.35,6.57,0,0
13002,"Ananas, pulpe, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,53.2,0.52,11,0.24,10.4,0,0
13005,"Banane, pulpe, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,90,0.98,19.6,0.25,14.8,0,0
13007,"Cassis, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,64.6,1.33,8.03,0.86,8.03,0,0.01
13008,"Cerise, dénoyautée, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,59.6,1.16,11.6,0.25,11.6,0,0.01
13009,"Citron, pulpe, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,39.1,0.84,3.1,0.7,2.85,0,0
13010,"Coing, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,,0.48,13.4,0.1,6.3,0,0.01
13012,"Figue, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,,0.85,14.3,0.3,14.3,0,0
13014,"Fraise, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,34.9,0.65,6.14,0.18,4.73,0,0.05
13015,"Framboise, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,43.7,1.28,4.26,0.36,4.26,0,0
13016,"Fruit de la passion ou maracudja, pulpe et pépins, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,84.4,2.3,9.39,0.7,9.39,0,0.07
13018,"Grenade, pulpe et pépins, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,75.9,1.29,14.2,0.74,13.7,0,0.01
13019,"Groseille, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,56.1,1.33,6.64,0.95,6.64,0,0.01
13020,"Groseille à maquereau, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,40.1,0.8,4.83,0.59,,0,0
13021,"Kiwi, pulpe et graines, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,58.5,1.2,8.44,0.95,7.89,0,0.01
13023,"Litchi, pulpe, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,,0.76,15.2,0.42,15.2,0,0
13025,"Mangue, pulpe, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,64.4,0.62,13.7,0.31,11,0,0
13026,"Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,33,0.73,6.57,0.2,6.43,0,0.02
13028,"Myrtille, crue","fruits, légumes, légumineuses et oléagineux",fruits,fruits crus,57.7,0.87,10.6,0.33,9.96,0,0
